order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
79208,8525,2023-04-18,245,1,139.00,139.00,Completed,2023-05-01
79209,2152,2024-12-15,161,3,22.75,68.25,Completed,2024-12-24
79210,8387,2024-07-13,105,1,123.75,123.75,Completed,2024-07-13
79211,4296,2023-06-23,254,2,53.35,106.70,Cancelled,
79212,5695,2023-06-25,326,1,55.37,55.37,Pending,
79213,673,2025-12-10,55,5,129.69,648.45,Cancelled,
79214,1768,2023-11-21,93,4,102.71,410.84,Pending,
79215,5344,2025-12-15,257,5,150.89,754.45,Completed,2025-12-19
79216,3355,2023-03-23,123,1,78.06,78.06,Completed,2023-04-03
79217,2360,2024-12-03,315,5,100.98,504.90,Pending,
79218,8476,2023-01-10,166,2,174.03,348.06,Pending,
79219,1055,2025-01-03,147,5,145.09,725.45,Pending,
79220,9904,2023-03-01,458,2,112.51,225.02,Cancelled,
79221,323,2024-05-23,396,3,64.97,194.91,Pending,
79222,5520,2023-10-03,173,4,145.94,583.76,Completed,2023-10-12
79223,7115,2024-06-22,55,3,108.47,325.41,Cancelled,
79224,9851,2025-12-13,54,1,18.75,18.75,Pending,
79225,6385,2023-02-09,438,5,34.59,172.95,Cancelled,
79226,2464,2025-03-29,392,2,160.25,320.50,Completed,2025-04-12
79227,8150,2024-06-02,418,3,51.89,155.67,Pending,
79228,6158,2023-01-05,462,4,64.15,256.60,Cancelled,
79229,6595,2023-03-12,400,2,107.35,214.70,Cancelled,
79230,6218,2025-10-10,100,3,56.76,170.28,Pending,
79231,1481,2024-04-13,150,5,48.63,243.15,Pending,
79232,1275,2024-09-09,154,1,78.63,78.63,Pending,
79233,5403,2024-01-29,74,3,124.67,374.01,Cancelled,
79234,1845,2023-08-10,382,5,26.96,134.80,Completed,2023-08-24
79235,9080,2024-06-24,111,5,82.94,414.70,Cancelled,
79236,4112,2024-12-09,212,4,186.86,747.44,Completed,2024-12-17
79237,6582,2025-11-30,212,5,37.79,188.95,Pending,
79238,8990,2024-06-09,350,5,16.49,82.45,Cancelled,
79239,9460,2023-09-30,461,5,176.88,884.40,Completed,2023-10-10
79240,4656,2025-06-25,454,5,79.59,397.95,Pending,
79241,241,2023-05-20,46,5,185.80,929.00,Pending,
79242,3075,2025-05-17,344,1,19.92,19.92,Pending,
79243,3396,2024-10-20,67,3,64.18,192.54,Pending,
79244,6467,2025-04-10,385,2,100.70,201.40,Completed,2025-04-16
79245,8474,2025-04-07,4,3,83.29,249.87,Cancelled,
79246,4174,2025-06-27,391,2,151.81,303.62,Completed,2025-07-02
79247,2096,2025-10-02,321,1,31.90,31.90,Cancelled,
79248,1582,2025-11-17,356,5,183.91,919.55,Cancelled,
79249,2041,2023-03-21,387,1,127.53,127.53,Pending,
79250,1473,2023-06-23,206,2,110.36,220.72,Cancelled,
79251,5384,2025-06-18,65,1,72.34,72.34,Pending,
79252,9201,2023-07-27,377,1,145.29,145.29,Cancelled,
79253,8147,2023-09-04,382,2,165.13,330.26,Completed,2023-09-17
79254,8644,2023-03-25,53,5,44.87,224.35,Pending,
79255,9512,2023-05-12,41,3,92.35,277.05,Pending,
79256,6029,2025-01-15,235,4,27.50,110.00,Completed,2025-01-20
79257,754,2024-09-01,272,4,130.12,520.48,Completed,2024-09-10
79258,7019,2024-12-10,395,5,116.46,582.30,Cancelled,
79259,2854,2025-12-15,87,1,189.93,189.93,Pending,
79260,6909,2025-06-12,105,1,75.79,75.79,Completed,2025-06-26
79261,1050,2024-01-11,75,2,2.27,4.54,Pending,
79262,8370,2024-10-11,386,4,61.85,247.40,Completed,2024-10-17
79263,5241,2024-10-21,350,2,142.68,285.36,Cancelled,
79264,5024,2024-04-13,302,1,157.82,157.82,Cancelled,
79265,7817,2025-02-13,497,4,167.04,668.16,Pending,
79266,8866,2024-04-11,214,2,189.88,379.76,Completed,2024-04-15
79267,539,2024-02-10,157,3,25.92,77.76,Completed,2024-02-17
79268,5395,2025-04-24,487,1,64.34,64.34,Cancelled,
79269,3601,2023-07-02,201,4,26.51,106.04,Completed,2023-07-16
79270,1317,2025-09-24,345,5,67.36,336.80,Completed,2025-10-07
79271,6294,2024-12-02,363,4,168.79,675.16,Cancelled,
79272,4131,2025-03-11,471,1,139.59,139.59,Cancelled,
79273,3454,2024-11-26,42,4,19.82,79.28,Pending,
79274,5681,2024-09-26,488,4,186.19,744.76,Completed,2024-10-02
79275,642,2023-09-09,484,2,71.69,143.38,Cancelled,
79276,5125,2024-11-25,195,2,119.83,239.66,Completed,2024-11-26
79277,1146,2023-10-29,407,4,36.11,144.44,Pending,
79278,5002,2025-04-15,148,5,112.06,560.30,Pending,
79279,986,2025-01-24,308,5,40.64,203.20,Completed,2025-01-25
79280,1828,2023-07-16,322,2,120.51,241.02,Completed,2023-07-22
79281,3260,2024-08-14,376,4,46.07,184.28,Pending,
79282,9125,2023-09-28,51,4,111.74,446.96,Pending,
79283,247,2024-03-27,200,1,154.56,154.56,Pending,
79284,3336,2024-05-18,96,4,132.93,531.72,Pending,
79285,6146,2025-06-21,250,4,87.81,351.24,Cancelled,
79286,4666,2023-07-19,495,2,155.96,311.92,Completed,2023-07-31
79287,2778,2024-04-07,283,4,84.44,337.76,Cancelled,
79288,713,2024-01-13,352,5,85.85,429.25,Completed,2024-01-20
79289,1495,2024-11-30,18,4,154.55,618.20,Completed,2024-12-05
79290,2921,2024-01-25,2,3,177.35,532.05,Pending,
79291,9795,2023-01-27,461,4,25.66,102.64,Completed,2023-02-04
79292,4536,2024-07-13,156,5,33.78,168.90,Completed,2024-07-16
79293,1410,2025-04-22,233,4,1.28,5.12,Pending,
79294,9952,2025-11-27,58,4,160.84,643.36,Cancelled,
79295,7408,2023-05-07,64,2,188.07,376.14,Pending,
79296,6523,2023-07-03,79,5,96.67,483.35,Completed,2023-07-15
79297,9054,2024-11-06,63,5,124.48,622.40,Cancelled,
79298,9761,2024-12-22,446,2,143.21,286.42,Completed,2024-12-22
79299,8893,2025-12-22,381,3,119.24,357.72,Cancelled,
79300,9693,2025-08-01,349,5,157.99,789.95,Completed,2025-08-11
79301,4784,2025-05-05,303,1,170.50,170.50,Cancelled,
79302,3867,2023-02-04,169,3,76.96,230.88,Completed,2023-02-09
79303,4999,2023-06-19,330,3,164.76,494.28,Pending,
79304,3939,2023-01-28,203,2,66.60,133.20,Completed,2023-01-31
79305,8700,2023-09-21,312,3,35.86,107.58,Completed,2023-09-30
79306,7439,2023-01-13,495,5,82.44,412.20,Completed,2023-01-22
79307,296,2024-09-28,218,4,186.19,744.76,Completed,2024-09-30
79308,4303,2023-04-22,463,1,109.03,109.03,Pending,
79309,5531,2024-04-29,3,3,126.13,378.39,Cancelled,
79310,5325,2023-06-23,219,2,26.34,52.68,Pending,
79311,7725,2025-12-09,239,1,97.42,97.42,Pending,
79312,3199,2024-08-05,343,4,6.81,27.24,Pending,
79313,5793,2023-01-08,35,2,12.00,24.00,Cancelled,
79314,3824,2025-03-30,127,2,94.24,188.48,Completed,2025-04-02
79315,5539,2025-06-08,312,4,192.58,770.32,Pending,
79316,5802,2025-09-12,160,3,10.58,31.74,Cancelled,
79317,21,2023-01-14,120,3,98.23,294.69,Cancelled,
79318,4955,2024-05-01,113,2,98.47,196.94,Pending,
79319,7074,2025-01-27,169,3,68.12,204.36,Completed,2025-01-29
79320,3087,2024-12-12,437,3,103.93,311.79,Completed,2024-12-24
79321,7934,2025-02-16,32,2,144.15,288.30,Pending,
79322,9824,2023-12-20,418,5,99.45,497.25,Completed,2023-12-31
79323,7092,2023-02-08,73,5,7.02,35.10,Cancelled,
79324,2764,2024-06-30,41,2,150.41,300.82,Cancelled,
79325,7283,2023-09-22,347,3,124.16,372.48,Cancelled,
79326,7360,2025-12-17,394,4,55.62,222.48,Cancelled,
79327,6420,2023-03-11,480,1,130.17,130.17,Pending,
79328,1308,2025-02-05,179,1,55.79,55.79,Completed,2025-02-11
79329,8810,2023-06-03,448,5,17.94,89.70,Completed,2023-06-04
79330,8847,2024-03-24,429,5,153.19,765.95,Cancelled,
79331,7637,2024-10-28,63,4,94.54,378.16,Cancelled,
79332,640,2024-01-29,380,2,29.98,59.96,Cancelled,
79333,4967,2023-08-25,14,1,67.92,67.92,Cancelled,
79334,6765,2025-05-15,243,4,7.59,30.36,Completed,2025-05-16
79335,3203,2025-10-11,212,2,73.50,147.00,Completed,2025-10-12
79336,2188,2025-08-08,231,5,132.54,662.70,Pending,
79337,6613,2024-11-27,362,3,178.64,535.92,Completed,2024-12-07
79338,1983,2023-10-21,145,4,3.92,15.68,Completed,2023-10-29
79339,5073,2023-03-13,428,1,122.62,122.62,Cancelled,
79340,5697,2024-11-23,287,5,191.08,955.40,Pending,
79341,267,2023-01-24,210,1,127.61,127.61,Completed,2023-02-05
79342,6798,2023-03-04,352,5,28.03,140.15,Completed,2023-03-08
79343,341,2025-06-30,312,3,105.56,316.68,Completed,2025-07-12
79344,4009,2023-10-16,61,1,2.00,2.00,Completed,2023-10-20
79345,3984,2023-08-16,424,4,19.95,79.80,Pending,
79346,4560,2025-03-12,96,1,90.15,90.15,Pending,
79347,4983,2023-08-12,441,1,130.89,130.89,Pending,
79348,3855,2025-04-05,273,5,148.08,740.40,Pending,
79349,4824,2025-04-05,210,4,177.94,711.76,Completed,2025-04-13
79350,7241,2025-03-27,449,3,14.90,44.70,Pending,
79351,5155,2024-06-25,250,4,99.62,398.48,Completed,2024-06-28
79352,3028,2023-04-01,95,2,24.09,48.18,Completed,2023-04-01
79353,2853,2024-12-04,18,5,131.47,657.35,Cancelled,
79354,1670,2023-04-22,264,2,185.37,370.74,Cancelled,
79355,1590,2023-07-02,46,5,13.40,67.00,Cancelled,
79356,2281,2024-11-13,241,4,144.14,576.56,Cancelled,
79357,3777,2023-11-08,173,2,12.85,25.70,Pending,
79358,9397,2023-01-13,500,4,83.46,333.84,Completed,2023-01-17
79359,7256,2023-09-16,277,4,106.49,425.96,Pending,
79360,955,2024-06-16,285,5,189.16,945.80,Cancelled,
79361,1082,2023-07-19,156,4,38.87,155.48,Cancelled,
79362,7262,2024-04-12,334,4,4.24,16.96,Pending,
79363,6210,2025-07-19,487,1,81.40,81.40,Pending,
79364,8200,2025-01-07,7,4,58.69,234.76,Pending,
79365,4776,2024-02-23,243,4,164.18,656.72,Completed,2024-02-26
79366,7198,2025-10-22,496,1,106.01,106.01,Cancelled,
79367,1522,2025-11-24,390,2,47.98,95.96,Cancelled,
79368,2995,2025-03-28,394,3,132.73,398.19,Pending,
79369,2620,2024-07-02,100,4,166.11,664.44,Completed,2024-07-13
79370,9308,2023-07-05,421,4,3.75,15.00,Cancelled,
79371,8777,2024-03-10,18,5,20.13,100.65,Completed,2024-03-14
79372,4663,2023-04-11,23,4,22.24,88.96,Completed,2023-04-20
79373,8398,2024-05-22,418,3,47.09,141.27,Cancelled,
79374,9856,2023-10-10,121,2,69.97,139.94,Completed,2023-10-17
79375,5133,2025-07-21,486,2,26.11,52.22,Cancelled,
79376,6103,2024-12-20,468,4,161.65,646.60,Cancelled,
79377,3247,2025-07-26,307,4,125.39,501.56,Cancelled,
79378,8338,2025-11-26,445,3,30.06,90.18,Pending,
79379,10000,2024-11-03,390,1,177.75,177.75,Completed,2024-11-16
79380,4026,2025-11-02,94,1,35.46,35.46,Completed,2025-11-15
79381,1424,2023-09-21,315,4,83.69,334.76,Completed,2023-09-25
79382,7541,2023-01-19,481,4,48.82,195.28,Completed,2023-01-27
79383,4351,2024-02-18,405,4,170.17,680.68,Pending,
79384,6449,2023-01-12,255,1,79.15,79.15,Cancelled,
79385,5959,2023-04-06,303,5,35.45,177.25,Completed,2023-04-20
79386,5239,2023-05-02,213,1,194.92,194.92,Completed,2023-05-13
79387,8619,2025-08-27,416,5,137.97,689.85,Pending,
79388,2409,2024-12-29,346,2,69.60,139.20,Completed,2025-01-03
79389,2186,2024-02-10,168,2,86.34,172.68,Completed,2024-02-18
79390,3217,2023-11-10,458,4,10.82,43.28,Cancelled,
79391,5192,2023-06-21,79,5,127.82,639.10,Completed,2023-06-23
79392,9574,2025-06-17,498,5,159.21,796.05,Completed,2025-06-30
79393,3335,2023-11-15,140,3,162.76,488.28,Cancelled,
79394,2019,2025-03-14,312,4,129.94,519.76,Pending,
79395,8901,2025-02-16,275,5,172.16,860.80,Pending,
79396,1819,2025-01-24,30,2,77.68,155.36,Completed,2025-01-31
79397,1981,2024-03-24,106,1,167.61,167.61,Cancelled,
79398,9276,2025-09-10,400,4,95.27,381.08,Completed,2025-09-23
79399,1272,2024-01-01,26,4,151.32,605.28,Pending,
79400,9703,2025-03-11,491,5,50.52,252.60,Pending,
79401,589,2023-09-28,494,5,107.40,537.00,Completed,2023-10-12
79402,8550,2023-05-25,30,3,20.98,62.94,Pending,
79403,6891,2025-07-30,46,3,191.18,573.54,Pending,
79404,9094,2024-07-12,107,4,120.49,481.96,Completed,2024-07-20
79405,6360,2023-12-30,91,2,159.16,318.32,Pending,
79406,6391,2025-01-19,421,1,75.48,75.48,Cancelled,
79407,927,2025-04-25,349,1,22.93,22.93,Pending,
79408,5014,2024-07-31,383,2,45.08,90.16,Cancelled,
79409,7188,2023-03-08,62,3,5.28,15.84,Cancelled,
79410,5880,2024-07-17,316,4,59.56,238.24,Completed,2024-07-22
79411,4067,2025-03-19,339,4,165.60,662.40,Cancelled,
79412,2829,2025-11-01,13,4,14.77,59.08,Completed,2025-11-06
79413,1687,2023-11-16,400,2,15.52,31.04,Pending,
79414,2985,2025-10-21,473,2,172.14,344.28,Cancelled,
79415,4529,2024-09-08,183,1,47.72,47.72,Pending,
79416,6192,2024-05-08,44,3,133.22,399.66,Completed,2024-05-12
79417,7335,2023-04-05,40,4,119.93,479.72,Completed,2023-04-14
79418,8879,2024-09-25,346,5,176.07,880.35,Pending,
79419,690,2025-07-07,57,2,117.01,234.02,Cancelled,
79420,1245,2024-10-17,320,2,157.38,314.76,Completed,2024-10-28
79421,1956,2023-04-16,49,2,157.25,314.50,Completed,2023-04-19
79422,9791,2024-12-28,403,5,62.59,312.95,Completed,2025-01-05
79423,9953,2024-04-03,179,1,60.40,60.40,Cancelled,
79424,6915,2024-08-11,32,5,178.14,890.70,Pending,
79425,2997,2024-11-10,463,1,45.58,45.58,Pending,
79426,7490,2025-11-14,401,5,87.02,435.10,Completed,2025-11-20
79427,9573,2025-09-24,114,4,65.84,263.36,Cancelled,
79428,9161,2023-09-03,366,3,23.08,69.24,Completed,2023-09-03
79429,4251,2025-01-24,66,5,173.93,869.65,Completed,2025-02-06
79430,6934,2025-06-17,479,3,13.48,40.44,Cancelled,
79431,5554,2025-03-22,125,2,195.10,390.20,Completed,2025-04-05
79432,7515,2023-12-24,493,1,49.59,49.59,Completed,2024-01-05
79433,3577,2025-10-04,69,4,160.47,641.88,Pending,
79434,9120,2024-09-11,199,3,72.97,218.91,Pending,
79435,4880,2024-11-11,273,1,120.32,120.32,Completed,2024-11-25
79436,7821,2024-03-23,448,1,179.02,179.02,Completed,2024-03-31
79437,5262,2023-10-09,487,2,160.67,321.34,Completed,2023-10-18
79438,9900,2023-02-17,171,4,164.66,658.64,Pending,
79439,4190,2024-02-07,217,3,21.71,65.13,Completed,2024-02-14
79440,4371,2025-05-22,90,5,153.05,765.25,Pending,
79441,5635,2023-08-29,414,3,113.96,341.88,Completed,2023-08-30
79442,357,2023-04-14,333,5,66.06,330.30,Pending,
79443,3347,2024-10-09,290,3,61.15,183.45,Pending,
79444,9933,2023-04-06,437,5,124.16,620.80,Cancelled,
79445,1770,2023-09-12,313,1,16.63,16.63,Completed,2023-09-24
79446,1333,2024-04-21,3,3,181.58,544.74,Cancelled,
79447,8573,2024-03-14,186,3,73.66,220.98,Pending,
79448,8512,2025-06-05,15,2,77.11,154.22,Completed,2025-06-08
79449,2844,2023-02-15,489,5,69.20,346.00,Cancelled,
79450,3481,2023-10-18,482,4,44.84,179.36,Completed,2023-10-20
79451,5643,2023-01-02,66,3,128.21,384.63,Cancelled,
79452,9652,2025-12-21,387,3,98.79,296.37,Cancelled,
79453,6991,2024-08-10,123,4,34.91,139.64,Cancelled,
79454,3306,2024-01-05,203,1,157.64,157.64,Completed,2024-01-08
79455,3463,2023-10-19,52,3,162.42,487.26,Cancelled,
79456,4800,2025-05-26,181,5,156.31,781.55,Completed,2025-06-06
79457,8322,2023-01-24,290,2,183.47,366.94,Completed,2023-02-07
79458,1073,2024-09-26,375,3,11.66,34.98,Pending,
79459,7411,2025-07-21,29,5,137.93,689.65,Cancelled,
79460,7260,2025-01-09,500,4,36.33,145.32,Pending,
79461,2322,2023-12-25,86,1,5.06,5.06,Completed,2023-12-31
79462,9902,2025-10-25,295,3,118.15,354.45,Completed,2025-11-03
79463,2967,2025-06-06,120,1,131.68,131.68,Pending,
79464,7980,2023-09-11,212,5,115.88,579.40,Pending,
79465,9527,2025-06-12,379,5,60.81,304.05,Pending,
79466,731,2023-07-04,318,2,31.72,63.44,Cancelled,
79467,4229,2024-01-09,342,5,183.75,918.75,Pending,
79468,543,2025-12-01,403,5,41.19,205.95,Cancelled,
79469,3771,2023-03-25,21,1,37.29,37.29,Completed,2023-03-28
79470,3978,2024-05-30,45,5,81.75,408.75,Cancelled,
79471,9054,2025-02-25,353,1,142.46,142.46,Completed,2025-03-10
79472,1607,2025-08-02,228,5,31.88,159.40,Cancelled,
79473,9925,2024-05-27,250,5,95.42,477.10,Cancelled,
79474,8910,2025-06-21,336,5,121.82,609.10,Pending,
79475,740,2025-06-27,488,5,135.56,677.80,Cancelled,
79476,6383,2023-05-16,280,1,114.91,114.91,Pending,
79477,3129,2025-12-06,448,4,149.33,597.32,Pending,
79478,7572,2024-04-03,29,2,143.59,287.18,Cancelled,
79479,5429,2024-04-09,361,4,136.07,544.28,Completed,2024-04-18
79480,4555,2023-03-03,112,1,104.33,104.33,Completed,2023-03-07
79481,5466,2023-04-14,261,4,30.87,123.48,Cancelled,
79482,2857,2024-04-10,371,1,18.26,18.26,Cancelled,
79483,71,2025-06-27,454,5,156.33,781.65,Completed,2025-06-29
79484,260,2024-12-03,91,2,171.82,343.64,Completed,2024-12-04
79485,412,2023-12-30,185,2,36.99,73.98,Pending,
79486,2525,2024-12-18,457,5,181.69,908.45,Cancelled,
79487,8846,2024-05-11,322,1,67.21,67.21,Cancelled,
79488,3513,2023-03-29,97,4,125.06,500.24,Pending,
79489,3823,2025-02-15,241,1,115.67,115.67,Cancelled,
79490,8281,2023-01-11,193,1,152.67,152.67,Cancelled,
79491,5429,2023-11-21,457,4,168.37,673.48,Cancelled,
79492,5290,2025-05-17,199,4,65.28,261.12,Pending,
79493,6140,2024-12-06,95,5,179.82,899.10,Pending,
79494,2740,2025-11-24,40,3,126.77,380.31,Completed,2025-12-08
79495,9933,2025-02-05,490,3,62.22,186.66,Pending,
79496,3146,2023-10-26,121,3,108.82,326.46,Pending,
79497,1328,2024-07-26,263,4,77.64,310.56,Pending,
79498,647,2025-10-23,331,5,131.61,658.05,Completed,2025-10-31
79499,7952,2023-06-25,492,1,147.75,147.75,Pending,
79500,9043,2023-06-06,251,5,63.41,317.05,Completed,2023-06-17
79501,949,2023-01-22,23,2,173.59,347.18,Cancelled,
79502,6307,2025-12-16,441,1,171.58,171.58,Completed,2025-12-20
79503,2076,2024-03-31,228,2,81.91,163.82,Completed,2024-04-12
79504,7577,2025-01-20,26,2,69.74,139.48,Completed,2025-02-03
79505,6455,2024-10-23,14,2,83.75,167.50,Pending,
79506,7430,2023-03-15,269,2,85.89,171.78,Cancelled,
79507,4668,2023-03-17,128,5,194.78,973.90,Pending,
79508,1610,2025-08-16,285,4,105.67,422.68,Completed,2025-08-17
79509,4051,2023-12-06,477,5,27.68,138.40,Pending,
79510,3241,2024-01-15,66,5,185.97,929.85,Completed,2024-01-16
79511,4699,2024-03-17,117,2,117.78,235.56,Pending,
79512,3333,2023-04-15,199,2,156.51,313.02,Completed,2023-04-17
79513,6212,2023-08-22,183,5,112.34,561.70,Pending,
79514,5494,2023-10-17,70,5,21.41,107.05,Cancelled,
79515,2556,2023-03-22,33,4,1.46,5.84,Cancelled,
79516,8599,2024-09-17,75,3,56.23,168.69,Completed,2024-09-23
79517,4394,2023-10-13,176,2,64.67,129.34,Cancelled,
79518,4324,2025-12-28,482,4,66.32,265.28,Cancelled,
79519,5092,2024-05-27,393,5,58.22,291.10,Pending,
79520,7563,2024-07-23,423,5,92.73,463.65,Pending,
79521,930,2025-04-12,498,2,195.78,391.56,Pending,
79522,116,2025-10-17,255,1,188.76,188.76,Pending,
79523,1344,2024-02-03,36,5,63.37,316.85,Completed,2024-02-14
79524,9793,2023-04-30,449,1,187.58,187.58,Pending,
79525,2065,2024-04-01,285,5,180.06,900.30,Cancelled,
79526,7046,2024-10-16,1,4,197.30,789.20,Pending,
79527,9251,2023-12-22,72,4,86.95,347.80,Pending,
79528,8232,2023-04-17,380,2,164.20,328.40,Completed,2023-04-29
79529,8723,2024-02-06,422,5,89.62,448.10,Pending,
79530,7542,2024-09-12,294,1,123.63,123.63,Completed,2024-09-19
79531,6116,2023-08-11,285,5,123.11,615.55,Completed,2023-08-12
79532,6250,2025-04-27,121,4,178.24,712.96,Completed,2025-05-02
79533,8939,2025-02-16,140,2,189.24,378.48,Cancelled,
79534,3602,2024-04-26,422,2,113.34,226.68,Cancelled,
79535,4541,2024-01-12,226,1,166.72,166.72,Pending,
79536,3854,2024-01-09,34,5,117.79,588.95,Cancelled,
79537,5774,2025-05-12,234,3,68.14,204.42,Cancelled,
79538,6303,2025-09-29,119,2,197.21,394.42,Cancelled,
79539,6673,2023-01-18,223,3,53.55,160.65,Completed,2023-01-29
79540,4533,2023-08-04,362,4,176.14,704.56,Completed,2023-08-13
79541,8429,2024-06-25,292,5,135.13,675.65,Completed,2024-07-07
79542,3742,2025-09-17,114,5,40.65,203.25,Cancelled,
79543,3256,2023-02-11,368,3,55.98,167.94,Completed,2023-02-18
79544,5147,2025-10-14,78,5,189.11,945.55,Cancelled,
79545,7708,2024-10-14,351,2,175.80,351.60,Pending,
79546,971,2024-07-26,35,2,88.60,177.20,Pending,
79547,9359,2025-05-21,280,4,47.22,188.88,Completed,2025-05-30
79548,9688,2024-10-20,489,1,172.39,172.39,Completed,2024-10-28
79549,129,2024-06-04,111,5,93.53,467.65,Pending,
79550,5277,2025-05-30,49,4,177.12,708.48,Cancelled,
79551,8421,2023-08-17,483,2,187.56,375.12,Completed,2023-08-25
79552,5449,2024-10-20,86,4,132.14,528.56,Pending,
79553,2149,2023-07-15,146,4,158.07,632.28,Completed,2023-07-19
79554,7112,2025-12-10,180,4,130.98,523.92,Cancelled,
79555,5421,2025-12-25,228,1,100.33,100.33,Pending,
79556,7387,2023-11-15,181,3,69.42,208.26,Pending,
79557,3648,2023-12-04,193,1,150.63,150.63,Pending,
79558,8272,2025-08-13,196,4,149.10,596.40,Cancelled,
79559,9320,2024-03-28,296,4,46.34,185.36,Cancelled,
79560,2726,2023-10-11,441,4,108.02,432.08,Pending,
79561,379,2024-09-01,308,2,165.76,331.52,Completed,2024-09-04
79562,5590,2023-10-21,456,4,52.28,209.12,Pending,
79563,4132,2023-11-26,433,4,24.76,99.04,Pending,
79564,7904,2024-10-04,241,1,148.23,148.23,Pending,
79565,2673,2023-09-28,384,4,53.37,213.48,Completed,2023-10-05
79566,5537,2025-09-07,14,1,184.40,184.40,Cancelled,
79567,682,2025-01-13,89,1,105.07,105.07,Pending,
79568,3561,2025-02-01,477,1,69.87,69.87,Pending,
79569,6209,2025-09-09,129,1,5.40,5.40,Cancelled,
79570,3203,2023-01-23,500,3,16.90,50.70,Pending,
79571,4555,2025-11-15,156,4,189.74,758.96,Cancelled,
79572,5412,2023-03-21,384,1,198.60,198.60,Cancelled,
79573,9937,2023-01-22,452,1,84.72,84.72,Pending,
79574,7209,2023-07-24,263,3,78.75,236.25,Completed,2023-07-29
79575,4278,2024-05-09,316,4,92.00,368.00,Completed,2024-05-12
79576,8094,2025-09-13,231,1,160.69,160.69,Pending,
79577,9769,2025-06-09,393,4,71.05,284.20,Pending,
79578,4526,2025-02-01,323,3,178.77,536.31,Cancelled,
79579,4685,2024-08-04,10,5,153.91,769.55,Cancelled,
79580,2695,2024-01-15,85,1,94.67,94.67,Pending,
79581,3891,2023-03-26,59,4,122.60,490.40,Pending,
79582,2096,2025-08-15,65,4,115.96,463.84,Pending,
79583,4924,2024-12-10,416,2,34.58,69.16,Pending,
79584,9907,2025-07-27,84,5,143.36,716.80,Completed,2025-07-27
79585,2975,2023-10-18,243,4,167.83,671.32,Cancelled,
79586,6684,2023-01-13,25,1,15.56,15.56,Completed,2023-01-13
79587,8018,2024-01-24,291,1,69.32,69.32,Completed,2024-01-25
79588,1291,2023-07-26,20,2,28.79,57.58,Completed,2023-07-28
79589,2926,2025-01-14,239,1,163.80,163.80,Completed,2025-01-25
79590,6919,2024-12-25,11,3,109.48,328.44,Pending,
79591,3319,2023-11-19,116,3,107.92,323.76,Cancelled,
79592,9550,2023-11-04,167,5,94.42,472.10,Cancelled,
79593,9539,2024-01-26,293,3,169.87,509.61,Pending,
79594,2109,2025-09-29,11,2,70.44,140.88,Cancelled,
79595,9182,2024-09-28,159,3,153.70,461.10,Completed,2024-10-12
79596,5123,2023-04-18,214,5,5.64,28.20,Completed,2023-04-22
79597,1621,2023-09-20,327,2,140.03,280.06,Pending,
79598,3691,2025-05-20,498,3,98.84,296.52,Cancelled,
79599,3049,2023-12-22,54,5,38.74,193.70,Pending,
79600,6534,2023-09-06,36,5,41.04,205.20,Cancelled,
79601,9603,2023-06-14,35,2,39.24,78.48,Completed,2023-06-28
79602,9982,2023-02-21,233,5,99.05,495.25,Pending,
79603,6413,2023-06-26,75,2,89.81,179.62,Completed,2023-07-06
79604,3850,2024-02-10,144,5,78.95,394.75,Pending,
79605,9867,2025-01-14,452,5,115.83,579.15,Completed,2025-01-23
79606,4752,2024-12-11,429,1,134.65,134.65,Pending,
79607,5408,2024-03-22,398,2,7.80,15.60,Completed,2024-03-30
79608,795,2025-11-20,10,2,3.22,6.44,Cancelled,
79609,5266,2023-04-27,273,4,142.89,571.56,Cancelled,
79610,8111,2023-12-22,454,1,162.31,162.31,Completed,2023-12-31
79611,2838,2024-06-07,192,2,44.65,89.30,Cancelled,
79612,8606,2023-11-15,270,4,90.37,361.48,Pending,
79613,8181,2025-04-15,211,2,45.05,90.10,Completed,2025-04-21
79614,8340,2025-06-13,224,4,135.69,542.76,Cancelled,
79615,8916,2025-12-30,235,4,59.08,236.32,Pending,
79616,6782,2025-03-25,300,1,130.07,130.07,Cancelled,
79617,2180,2023-02-24,100,2,130.59,261.18,Cancelled,
79618,6418,2023-02-10,437,4,25.47,101.88,Cancelled,
79619,1946,2025-06-15,247,3,25.00,75.00,Completed,2025-06-26
79620,7463,2025-07-26,257,1,193.53,193.53,Completed,2025-07-31
79621,4181,2024-09-30,365,4,143.82,575.28,Completed,2024-10-07
79622,4288,2023-01-13,395,4,49.81,199.24,Completed,2023-01-13
79623,476,2023-05-21,490,3,98.84,296.52,Completed,2023-05-23
79624,6014,2024-01-18,483,3,63.11,189.33,Completed,2024-01-20
79625,2562,2025-09-01,7,2,126.42,252.84,Cancelled,
79626,6028,2024-02-10,386,4,59.74,238.96,Pending,
79627,8140,2025-04-27,483,5,123.36,616.80,Completed,2025-04-30
79628,631,2025-07-01,331,5,129.40,647.00,Pending,
79629,4691,2025-03-25,47,4,54.94,219.76,Cancelled,
79630,7586,2024-10-04,269,2,97.34,194.68,Pending,
79631,1310,2025-02-27,161,4,81.76,327.04,Completed,2025-03-02
79632,592,2025-06-13,449,2,166.28,332.56,Cancelled,
79633,1332,2024-09-30,225,5,186.30,931.50,Completed,2024-10-10
